user_id,item_id
5754264,585002 3311132 3220149 228178 2713542 1624797 1387964 2807087 2613906 2968259 1312452 1933476 3200750 2386747 108572 3457964 1613071 2887246 1990194 275892
9013724,354976 441943 1863603 2707559 1052968 221879 565745 2154725 1339988 401567 195505 262936 1364147 142276 3128705 3338605 237725 2248479 3343387 1996802
7875132,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6407164,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7342036,1926414 1370010 794927 1940160 1261458 1463901 753169 177536 2253723 2408911 1016813 210893 733236 2442487 1355256 2856248 3224858 522552 2198705 699587
4202244,3047934 90813 1186450 3392366 245908 1616571 2186085 577910 1435198 2357989 1268491 990955 2745592 1307916 3336514 3171440 2226782 1209173 1463372 3125292
6731520,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2822680,1226888 3037227 758835 3270271 577910 733236 926015 2850027 2416275 1174115 1338602 1052968 2243133 1230826 3312467 2315525 704618 3254856 2905413 2766902
4951688,1556885 3221206 210893 2445184 549689 964486 967230 1775658 2248479 1988978 2811687 1517728 1355256 2900090 2381315 3334638 3138127 397602 2198152 2977872
7413180,3459044 2510583 2325916 1275922 332429 2038956 1227056 875558 1447606 3374217 1125140 2798733 241135 3514752 3102542 2357982 1418623 3392366 1247310 1025883
8285784,3245518 1391713 762010 152522 3501869 66515 2381315 620856 777290 2078770 1849052 1315029 139522 2358671 3506901 2380782 2420903 631164 453188 434781
1272352,1203095 322180 2546400 1494623 1055639 976415 2603749 3009946 2458438 559484 3484628 427117 1492296 654563 1141766 330895 1584653 1230826 3184456 3392366
9040376,927670 858253 3018978 418950 340079 1426085 620856 2442487 264209 2970666 3061456 1990801 686487 1967782 373428 1887082 2469198 2788443 332628 3043157
4982644,228178 2839415 2061119 418950 2755030 493118 3432541 1905456 425496 977399 1209173 3514752 2541444 328177 838125 1266833 1370544 564917 914502 2165613
4622012,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4644576,3050814 1701866 3027221 3415420 1449158 1978174 1970748 1986517 108572 209437 3335847 1030410 1370544 564917 914502 940144 2567253 2736850 1575372 1565733
4899160,990482 1981858 2398826 3267518 2804519 2816061 620856 1701866 750770 2205043 2052994 3294568 1311974 334115 1902061 1163221 86610 1757664 3524222 1107525
6175396,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2715236,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1273408,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4604976,2535583 939075 3084994 3182719 345945 981761 369051 2834121 1073330 2255706 2168338 2425003 3111683 1398673 803385 1052243 3497909 2899910 2804454 556904
3102972,1191623 3040074 328177 2266333 757902 1624797 3222262 429494 1442355 418950 27900 1553743 2511049 292959 1830628 1463693 1170984 1312452 3140392 1225014
3578364,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6657352,3201996 609351 275892 932481 1450896 2968259 1337185 2398826 1249847 1576987 2708039 3218775 2186406 3154106 1650052 1902061 1844609 1096064 1499775 3459958
5943572,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2865612,1809775 2255715 460960 1030410 3162238 32631 344865 1191623 1840846 913887 3197325 3344895 922061 2012186 1286439 2931697 1269683 2165169 2822255 901154
6293492,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5718988,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8633644,733236 3354561 1378993 2142607 207252 250708 960986 2158 641843 3074929 2923475 3354556 2450291 1073330 840969 3467938 3411537 3026652 172932 2942024
7663700,221879 1174665 247792 2033435 2814091 2494517 3354429 3438630 498666 3227049 1728324 375041 115888 2094897 2040652 832623 1930425 1261814 3006906 2463023
3103104,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7915752,2602612 1895597 2165613 2209012 3267225 1763494 2061119 3363393 2619014 1205062 1938131 1869062 1221086 2686030 288983 3133498 1475730 3510071 3119920 1639588
6193856,2564439 530603 320134 2317611 2722724 1174898 1389709 2061081 2934680 243122 1481590 3017238 3069333 2000187 2413649 2304668 2841255 1715465 3354561 2590775
4590856,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4277124,2480460 2871935 2936304 293436 2920549 2361687 23014 1625504 451499 1454963 3378231 893229 3184706 1879356 3316145 3435869 397602 1293387 2740904 64135
1282916,1902061 302279 1007352 2046210 932481 1450896 1516828 66515 2804454 2411282 762010 1249847 1576987 2708039 2396363 83660 663190 1161043 2931697 1990194
8212968,2075462 282246 2461095 3484867 2248479 3413718 3452484 666969 2450291 2819835 2962498 1718157 2941610 2181555 1618701 764488 1902542 3071684 1572996 688471
6945448,2654035 447394 1769646 888761 1948994 3109176 1136633 625255 740815 1789724 2347030 3482496 2357720 3240356 2799177 417208 1511045 1548608 1957790 1373537
4492608,1990801 287025 2157396 1232241 3194540 1026964 2931802 3080778 1258864 3221372 1013842 2224723 2154725 1933476 3116669 1281514 1786589 1016813 2564709 2956597
7354112,1727235 1745451 2424098 3293555 414679 1274844 2609267 699637 6334 39573 3151707 126428 34927 2812592 85874 557782 2066724 876655 1244586 1246868
2111084,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5447924,1553743 3162238 413517 1465634 1612766 2682661 275892 888761 3377076 2702146 3356578 133271 341400 1208855 3380141 3434885 2156821 3068724 926015 3209528
1715604,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2751276,1229449 386387 549689 2569072 3169944 2998255 763644 1297620 1697561 2273366 1704341 609935 1281514 2248479 864863 1814205 2420903 2822478 967230 2857074
4392484,460960 652138 3514752 1128258 32631 776045 3475891 1465634 207252 1516828 2530351 3311986 2755240 1355256 714956 2334741 3031866 3347632 3469627 897687
5053484,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2094260,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5896292,2535583 2994354 620856 2168338 2425003 632000 1933476 1217859 3476001 730560 2711042 3064589 2994933 1942631 661202 2980046 1426085 1159613 371469 3472387
8662804,777290 2487782 1136279 3377066 2957128 2979445 3277055 34839 842226 85551 1967226 670368 3027221 3415420 134630 1164599 831749 357732 3340810 1266314
2719900,1228310 1250393 1456493 518589 3125292 2650589 183357 3542551 655501 170156 1129955 1272940 3207548 1377388 1622621 845247 2906881 2157751 885377 1528498
8393820,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8717748,3171440 878370 993110 1102797 3316145 1616571 1454963 3125292 1223048 1332277 983198 1589641 3280210 373484 3392366 3422659 1451659 1297620 43818 2740904
7136224,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9569380,2996554 3155916 2501401 2968259 3502531 3201996 3116669 541520 3090121 2122522 970758 948383 1372843 2296674 2329949 1984601 566000 2018058 3146543 3457327
9231012,1030410 2464959 228178 1394122 3218775 3288345 2832227 3102531 611591 3044499 2758695 165362 2935238 2842293 1128391 1261203 1316829 1041376 3347 872648
4064864,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3245356,663961 517813 1919458 3180142 975883 2445714 2554962 52970 1752894 3452359 1979113 281609 2210338 2987381 2689111 79189 2755030 2577621 3222066 615359
6221096,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7403564,388037 2076387 295003 3451587 1528157 2243133 1230826 2554576 1981858 94523 664050 12261 3102579 431267 2512244 1228310 1730056 1669856 1149149 1897022
2560652,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3746456,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4047420,3405563 3301137 1852889 415555 176691 1322351 1222991 3163748 2682725 3451065 2021771 3525749 2131220 99012 1172622 2509760 3293114 3453256 1191623 335997
9048884,326636 441943 3392366 1214994 3138127 2325916 1227056 1228310 2038956 332429 1275922 3250069 1025883 3122654 1418623 1585187 1447606 2154725 464316 3347382
6374360,1159613 703404 3472387 2505401 1174665 367931 1062000 2055574 609351 758096 141577 1648155 1500678 3391250 694981 1890828 1086344 1724196 1933476 620856
7346100,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9470040,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5976012,802771 1594024 3125292 2248479 965846 2631747 3377076 1302961 2809143 1891282 582734 926015 2186085 2769653 307630 397602 3474968 3378194 440801 3105934
7319728,334115 1643411 2994354 3021922 2962498 2188064 2175616 231125 1136279 2019411 83660 3026652 942910 1932428 198125 1967226 3210306 3377066 2957128 2979445
6234276,719417 1151933 3056269 2609584 350734 294642 1359439 2535583 1228310 1812041 2357720 2899336 1212035 2916081 396113 910749 3372265 542126 2947842 865173
7731708,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4094600,2981901 3435869 223788 2209012 2411820 599921 1246991 1909795 2016569 2309633 2804562 2303766 3267225 141255 1854416 1521378 3471521 3184456 893229 258179
1497148,471892 2625232 2991252 2049738 1017436 2834121 2055360 3015972 534140 2994354 16444 1069902 3220149 2392237 2701088 2248243 1360634 2693141 48871 2020207
3481892,1378191 2938788 2255715 1818424 1053796 1830412 2026531 3352133 1923678 1486184 2329949 1337852 2780921 2613906 561949 1270238 874475 1225014 1628065 865173
6356980,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2539724,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8124256,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1976916,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9287884,2154580 1565234 967327 1752038 963305 1111163 2842558 870506 3455921 1110031 1678308 1434272 2235449 2694765 828758 1857110 3194195 2706005 54571 551420
6357316,2860414 626016 1646200 2178956 3508337 3229517 2761649 402660 270341 1993028 80898 1278077 2819188 1686391 358827 554023 938219 3315875 2286183 2597484
1041492,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8291492,664050 824457 781766 1852219 1543208 2267241 1337310 1510633 34927 85874 557782 2812592 876655 1244586 1246868 2053185 324982 2357982 1707522 250890
7235472,2036794 1933476 50484 2689111 3190474 1553743 2510135 2682661 1890828 3088413 3034845 2991717 1033368 623292 1812375 2812016 48816 1185806 512499 428041
3128896,1516828 375041 558605 3197325 275892 2243133 1230826 2165169 2442955 1923625 901154 3517329 1465634 544001 1748979 1211480 2822255 797845 758835 2267241
3759776,2603081 2442394 2178956 2819188 3315875 2286183 2597484 1933970 793974 1415408 2564709 3009946 819518 2834121 3116669 2431315 326063 1209173 1585187 91384
3306020,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6436952,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2019108,2329949 2501401 3090121 2122522 970758 948383 1982904 3154106 623292 3394445 1359503 418950 3061456 960986 2112711 2311751 1377388 535869 2367200 172681
9787736,1315392 2501107 3229013 1900212 427117 3479734 2505401 1494623 1128258 460960 303926 609174 3001995 3312467 1088508 961273 1209173 32631 2211736 1269635
7219520,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7401172,3102531 2567253 1623065 3155512 1268347 3256348 1327231 1004279 1308971 425496 1132807 1502585 3112344 776107 1553743 3154398 963722 3119879 1890828 2804519
3736244,1136279 2931697 1967226 147129 3354941 2305039 3397682 1432995 418950 2153577 3475891 3201996 2652045 2654823 3412361 1337185 2797871 1614640 664050 3102531
1613040,2380782 590510 501598 1347500 387291 2094188 3346383 1809775 1882214 2785395 690582 2946467 1553743 797845 323812 990482 3484628 2768948 2741800 3511924
8704648,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7159856,1227056 3122654 1025883 464316 2720254 1447606 1909121 3347382 477044 1932826 326636 1761755 3295501 2243133 2693603 1230826 3062549 3479905 152063 1342582
4726636,2879321 2856248 3347382 1990801 3038704 3458209 2154725 3152436 2227939 326636 2485279 2936915 1715851 3092557 416008 518589 2415174 1924812 1517728 925994
3391384,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6525764,1259262 1786589 354976 2154725 1062000 2357982 1727235 1368493 3229755 1792608 3050814 1052968 3016989 326636 1422382 867490 7502 3138127 1638130 584242
4640924,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3282048,652138 186434 1381125 2594976 1950486 1454963 2781594 1275238 1654739 2674917 72266 2963240 735810 2161192 1045512 3284079 2639325 650436 378193 386880
7869124,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8668764,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1295944,431267 3063119 1382233 882863 1787905 1552172 3016989 3068994 3435869 1214994 1389665 3006906 1244903 2740785 2784856 830520 2691950 2840212 535869 1203153
8020828,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9852324,544001 1748979 1211480 1012247 1848313 1326485 1903414 889828 3062272 3549856 2119727 3386130 2710630 2806244 3134923 875558 378608 768735 2842622 1013714
5121992,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5592468,733236 777290 961273 2631747 1214994 1302961 2512244 3378194 2531337 2831811 414263 1701492 2915348 1224716 796061 2269741 2994354 3151344 839734 2900090
3188504,776045 1465634 1266833 64135 2807087 73534 2347859 2994354 275892 323812 3038704 1174665 1398673 1161043 1620158 2516971 3029518 1287531 1435198 746241
9320948,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
